Org Code,SCHOOL,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females,Source,Year
00350006,Boston - ELC - West Zone,32.3,1.0,50.5,13.1,0.0,0.0,3.0,62.6,37.4,student_raceeth_2013,2013
00350094,Boston - Elihu Greenwood Leadership Academy,54.6,1.0,40.0,2.1,0.0,0.0,2.3,47.9,52.1,student_raceeth_2013,2013
00350096,Boston - Eliot Elementary,16.8,2.8,31.9,45.9,0.0,0.0,2.6,52.7,47.3,student_raceeth_2013,2013
00350100,Boston - Ellis Mendell,30.7,0.9,44.6,16.9,0.0,0.4,6.5,50.2,49.8,student_raceeth_2013,2013
00350522,Boston - Excel High School,40.2,19.2,24.6,13.9,0.2,0.0,2.0,57.5,42.5,student_raceeth_2013,2013
00350540,Boston - Fenway High School,40.6,3.8,46.3,6.3,0.6,0.3,2.2,47.2,52.8,student_raceeth_2013,2013
00350116,Boston - Franklin D Roosevelt,37.7,1.3,32.7,25.6,0.0,0.2,2.4,51.4,48.6,student_raceeth_2013,2013
00350326,Boston - Gardner Pilot Academy,16.2,8.1,59.9,11.7,0.0,0.3,3.9,51.3,48.7,student_raceeth_2013,2013
00350122,Boston - George H Conley,27.5,2.7,47.8,18.7,0.0,0.0,3.3,57.1,42.9,student_raceeth_2013,2013
00350426,Boston - Harbor School,63.1,4.3,17.7,11.3,1.4,0.4,1.8,52.8,47.2,student_raceeth_2013,2013
00350200,Boston - Harvard-Kent,21.1,24.6,41.8,10.4,0.2,0.0,2.0,52.7,47.3,student_raceeth_2013,2013
00350010,Boston - Haynes Early Education Center,44.0,3.5,50.0,1.5,0.0,0.0,1.0,52.5,47.5,student_raceeth_2013,2013
00350135,Boston - Henry Grew,56.0,1.5,35.7,4.5,0.4,0.0,1.9,48.5,51.5,student_raceeth_2013,2013
00350377,Boston - Higginson/Lewis K-8,59.1,0.8,34.7,2.6,0.5,0.0,2.3,54.5,45.5,student_raceeth_2013,2013
00350750,Boston - Horace Mann School for the Deaf,28.6,11.8,43.7,14.3,0.0,0.0,1.7,48.7,51.3,student_raceeth_2013,2013
00350141,Boston - Hugh Roe O'Donnell,4.4,5.1,78.6,10.9,0.0,0.0,1.0,48.6,51.4,student_raceeth_2013,2013
00350013,Boston - Jackson Mann,33.3,11.3,42.8,8.9,0.1,0.0,3.5,54.1,45.9,student_raceeth_2013,2013
00350146,Boston - James Condon Elementary,37.3,8.4,30.4,20.8,0.5,0.1,2.5,52.3,47.7,student_raceeth_2013,2013
00350154,Boston - James J Chittick,72.4,1.9,21.0,2.5,0.0,0.0,2.2,52.7,47.3,student_raceeth_2013,2013
00350156,Boston - James Otis,3.7,1.0,84.1,10.2,0.0,0.3,0.8,50.1,49.9,student_raceeth_2013,2013
00350485,Boston - James P Timilty Middle,44.7,0.5,52.5,1.3,0.5,0.2,0.5,42.6,57.4,student_raceeth_2013,2013
00350153,Boston - James W Hennigan,30.1,1.9,62.0,4.5,0.3,0.3,0.9,50.9,49.1,student_raceeth_2013,2013
00350525,Boston - Jeremiah E Burke High,75.3,0.8,19.9,2.0,0.0,0.5,1.5,53.9,46.1,student_raceeth_2013,2013
00350172,Boston - John D Philbrick,19.6,0.7,35.3,31.4,2.0,0.7,10.5,56.9,43.1,student_raceeth_2013,2013
00350166,Boston - John F Kennedy,19.0,1.0,75.4,2.7,0.2,0.0,1.7,51.5,48.5,student_raceeth_2013,2013
00350178,Boston - John Marshall,51.0,1.7,41.4,1.5,0.4,0.3,3.6,50.6,49.4,student_raceeth_2013,2013
00350167,Boston - John P Holland,40.6,14.8,42.1,0.8,0.1,0.0,1.6,51.6,48.4,student_raceeth_2013,2013
00350179,Boston - John W McCormack,36.2,8.2,43.7,8.7,1.0,0.1,2.1,53.2,46.8,student_raceeth_2013,2013
00350180,Boston - John Winthrop,51.7,0.8,42.3,1.8,0.0,1.0,2.4,46.7,53.3,student_raceeth_2013,2013
00350182,Boston - Joseph J Hurley,5.1,0.0,73.1,19.2,0.0,0.0,2.7,50.6,49.4,student_raceeth_2013,2013
00350183,Boston - Joseph Lee,60.9,5.9,28.0,2.6,0.2,0.5,1.9,53.9,46.1,student_raceeth_2013,2013
00350184,Boston - Joseph P Manning,15.7,4.4,24.5,45.9,0.0,0.6,8.8,54.1,45.9,student_raceeth_2013,2013
00350181,Boston - Joseph P Tynan,41.3,10.1,21.4,21.7,0.3,0.5,4.7,54.0,46.0,student_raceeth_2013,2013
00350286,Boston - Josiah Quincy,15.6,58.4,14.8,8.0,0.1,0.0,3.1,53.1,46.9,student_raceeth_2013,2013
00350190,Boston - Joyce Kilmer,10.2,5.9,16.1,61.8,0.5,0.2,5.4,53.6,46.4,student_raceeth_2013,2013
00350376,Boston - King K-8,62.5,0.7,29.3,2.5,0.2,0.5,4.3,53.4,46.6,student_raceeth_2013,2013
00350001,Boston - Lee Academy,50.0,5.0,33.9,5.0,0.0,0.6,5.6,60.6,39.4,student_raceeth_2013,2013
00350383,Boston - Lilla G. Frederick Middle School,52.1,2.0,40.1,3.3,0.5,0.3,1.8,51.8,48.2,student_raceeth_2013,2013
00350262,Boston - Lyndon,7.3,1.3,47.3,42.9,0.0,0.0,1.3,49.6,50.4,student_raceeth_2013,2013
00350004,Boston - Lyon K-8,17.1,11.0,23.3,42.5,0.0,0.0,6.2,61.0,39.0,student_raceeth_2013,2013
00350655,Boston - Lyon Upper 9-12,32.8,5.2,27.6,29.1,0.7,0.0,4.5,61.2,38.8,student_raceeth_2013,2013
00350537,Boston - Madison Park High,45.5,1.9,46.3,4.2,0.3,0.2,1.6,58.1,41.9,student_raceeth_2013,2013
00350215,Boston - Manassah E Bradley,4.8,5.2,53.5,32.3,1.1,0.4,2.6,46.1,53.9,student_raceeth_2013,2013
00350549,Boston - Margarita Muniz Academy,6.1,1.2,89.0,2.4,0.0,0.0,1.2,34.1,65.9,student_raceeth_2013,2013
00350656,Boston - Mario Umana Academy,8.9,2.0,72.5,14.9,0.6,0.0,1.0,53.9,46.1,student_raceeth_2013,2013
00350227,Boston - Mather,39.6,30.6,21.9,4.2,0.2,0.0,3.5,50.7,49.3,student_raceeth_2013,2013
00350226,Boston - Mattahunt,68.9,1.3,26.2,0.9,0.3,0.0,2.4,56.0,44.0,student_raceeth_2013,2013
00350229,Boston - Maurice J Tobin,23.5,0.9,71.9,1.8,0.5,0.2,1.2,50.2,49.8,student_raceeth_2013,2013
00350231,Boston - Michael J Perkins,44.0,4.4,37.1,8.4,0.4,0.4,5.5,50.5,49.5,student_raceeth_2013,2013
00350378,Boston - Mildred Avenue K-8,73.5,2.3,20.2,0.8,1.0,0.2,2.1,54.1,45.9,student_raceeth_2013,2013
00350382,Boston - Mission Hill School,27.8,1.4,40.7,23.0,0.5,0.0,6.7,53.1,46.9,student_raceeth_2013,2013
00350237,Boston - Mozart,31.7,3.0,31.7,28.7,0.0,0.0,4.9,47.0,53.0,student_raceeth_2013,2013
00350243,Boston - Nathan Hale,59.2,1.2,33.7,1.2,1.2,0.0,3.6,47.3,52.7,student_raceeth_2013,2013
00350542,Boston - New Mission High School,61.2,1.5,31.9,3.8,0.8,0.0,0.8,47.9,52.1,student_raceeth_2013,2013
00350138,Boston - O W Holmes,65.4,1.6,23.9,3.8,0.6,0.3,4.4,53.1,46.9,student_raceeth_2013,2013
00350575,Boston - O'Bryant School Math/Science,38.3,20.6,27.1,12.0,0.1,0.3,1.5,44.4,55.6,student_raceeth_2013,2013
00350255,Boston - Oliver Hazard Perry,23.9,2.8,19.5,53.4,0.0,0.0,0.4,52.6,47.4,student_raceeth_2013,2013
00350257,Boston - Orchard Gardens,40.8,1.1,54.3,1.0,0.2,0.8,1.8,48.0,52.0,student_raceeth_2013,2013
00350264,Boston - Patrick J Kennedy,5.7,0.7,81.6,9.2,0.4,0.4,2.1,57.6,42.4,student_raceeth_2013,2013
00350268,Boston - Paul A Dever,25.7,6.3,63.2,3.1,0.2,0.0,1.5,52.7,47.3,student_raceeth_2013,2013
00350278,Boston - Phineas Bates,36.8,4.5,35.5,20.6,0.0,0.0,2.6,51.6,48.4,student_raceeth_2013,2013
00350565,Boston - Quincy Upper School,22.2,53.4,15.4,6.2,0.4,0.0,2.3,55.4,44.6,student_raceeth_2013,2013
00350691,Boston - Rafael Hernandez,2.6,0.2,90.8,5.9,0.0,0.0,0.5,50.2,49.8,student_raceeth_2013,2013
00350240,Boston - Richard J Murphy,21.8,32.3,16.1,26.7,0.3,0.2,2.6,51.9,48.1,student_raceeth_2013,2013
00350298,Boston - Roger Clap,29.9,6.3,36.8,25.9,0.0,0.6,0.6,46.6,53.4,student_raceeth_2013,2013
00350302,Boston - Samuel Adams,4.8,1.0,71.6,20.9,0.0,0.0,1.7,51.0,49.0,student_raceeth_2013,2013
00350304,Boston - Samuel W Mason,57.3,1.2,27.0,6.0,0.8,1.6,6.0,54.8,45.2,student_raceeth_2013,2013
00350308,Boston - Sarah Greenwood,28.7,0.0,68.6,1.5,0.0,0.0,1.2,51.4,48.6,student_raceeth_2013,2013
00350690,Boston - Snowden International School at Copley,38.7,8.4,39.9,9.9,0.5,0.0,2.7,48.0,52.0,student_raceeth_2013,2013
00350657,Boston - TechBoston Academy,71.0,4.5,17.6,4.0,0.5,0.3,2.1,55.7,44.3,student_raceeth_2013,2013
00350535,Boston - The English High,44.4,1.8,47.5,4.4,0.5,0.2,1.1,54.9,45.1,student_raceeth_2013,2013
00350328,Boston - Thomas J Kenny,55.3,14.6,22.8,3.3,1.3,0.3,2.3,52.6,47.4,student_raceeth_2013,2013
00350579,Boston - Urban Science Academy,51.2,1.4,38.9,6.8,0.3,0.3,1.0,54.3,45.7,student_raceeth_2013,2013
00350346,Boston - Warren-Prescott,11.7,4.7,24.5,55.9,0.2,0.0,3.0,53.7,46.3,student_raceeth_2013,2013
00350445,Boston - Washington Irving Middle,37.9,1.9,46.9,11.0,0.4,0.0,1.9,54.2,45.8,student_raceeth_2013,2013
00350658,Boston - West Roxbury Academy,48.1,0.9,39.0,9.7,0.3,0.0,2.0,55.6,44.4,student_raceeth_2013,2013
00350366,Boston - William E Russell,27.0,8.6,56.9,2.0,0.6,0.3,4.6,54.3,45.7,student_raceeth_2013,2013
00350360,Boston - William Ellery Channing,56.9,0.3,38.3,2.6,0.0,0.0,1.9,50.5,49.5,student_raceeth_2013,2013
00350258,Boston - William H Ohrenberger,28.2,4.0,47.2,17.0,0.2,0.2,3.3,54.7,45.3,student_raceeth_2013,2013
00350363,Boston - William McKinley,50.3,1.3,31.9,11.0,1.0,0.0,4.5,75.4,24.6,student_raceeth_2013,2013
00350370,Boston - William Monroe Trotter,67.4,0.0,27.1,2.5,0.3,0.0,2.8,46.9,53.1,student_raceeth_2013,2013
00350374,Boston - Winship Elementary,22.4,11.0,43.5,19.1,0.3,0.0,3.7,51.2,48.8,student_raceeth_2013,2013
00350470,Boston - Wm B Rogers Middle,65.9,4.6,23.5,4.1,0.5,0.0,1.4,55.9,44.1,student_raceeth_2013,2013
00350380,Boston - Young Achievers,50.6,0.2,45.8,2.9,0.2,0.4,0.0,54.0,46.0,student_raceeth_2013,2013
04490305,Boston Collegiate Charter (District) - Boston Collegiate Charter School,25.3,1.1,16.4,54.7,0.2,0.0,2.3,47.1,52.9,student_raceeth_2013,2013
04240505,Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,50.7,1.7,34.5,9.2,0.3,0.8,2.8,43.7,56.3,student_raceeth_2013,2013
04110305,Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,57.5,3.9,25.3,13.3,0.0,0.0,0.0,56.5,43.5,student_raceeth_2013,2013
04160305,Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,65.5,0.0,26.0,4.4,1.1,0.3,2.7,46.8,53.2,student_raceeth_2013,2013
04810550,Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,65.9,1.5,27.9,2.1,0.0,0.0,2.6,47.6,52.4,student_raceeth_2013,2013
00360505,Bourne - Bourne High School,1.4,0.7,3.8,88.0,0.2,0.2,5.7,53.5,46.5,student_raceeth_2013,2013
00360325,Bourne - Bourne Middle School,0.6,1.0,1.8,90.4,0.1,0.0,6.0,49.6,50.4,student_raceeth_2013,2013
00360005,Bourne - Bournedale Elementary School,1.0,1.2,3.7,89.0,0.4,0.0,4.6,53.4,46.6,student_raceeth_2013,2013
00360010,Bourne - Peebles Elementary School,2.0,2.8,5.1,86.0,0.6,0.0,3.7,46.9,53.1,student_raceeth_2013,2013
00370005,Boxborough - Blanchard Memorial,2.3,27.9,3.0,62.0,0.5,0.0,4.3,55.4,44.6,student_raceeth_2013,2013
00380005,Boxford - Harry Lee Cole,0.0,2.2,2.2,94.9,0.0,0.3,0.3,49.4,50.6,student_raceeth_2013,2013
00380013,Boxford - Spofford Pond,0.2,2.6,1.7,93.8,0.0,0.2,1.5,49.1,50.9,student_raceeth_2013,2013
00390005,Boylston - Boylston Elementary,1.6,3.4,1.6,91.0,0.0,0.0,2.4,46.7,53.3,student_raceeth_2013,2013
00400033,Braintree - Archie T Morrison,10.0,10.7,3.9,74.0,0.0,0.0,1.4,52.9,47.1,student_raceeth_2013,2013
00400505,Braintree - Braintree High,4.2,10.8,3.4,80.8,0.1,0.0,0.7,51.6,48.4,student_raceeth_2013,2013
00400050,Braintree - Donald Ross,7.9,11.9,8.9,70.5,0.3,0.0,0.3,56.0,44.0,student_raceeth_2013,2013
00400305,Braintree - East Middle School,8.0,9.7,5.2,75.7,0.0,0.3,1.1,48.7,51.3,student_raceeth_2013,2013
00400015,Braintree - Highlands,3.9,8.4,2.3,84.2,0.2,0.0,0.9,47.6,52.4,student_raceeth_2013,2013
00400005,Braintree - Hollis,3.7,7.9,3.3,82.8,0.0,0.0,2.3,53.3,46.7,student_raceeth_2013,2013
00400025,Braintree - Liberty,4.6,14.6,2.5,77.3,0.2,0.0,0.7,49.7,50.3,student_raceeth_2013,2013
00400020,Braintree - Mary E Flaherty School,3.3,11.9,3.5,78.7,0.0,0.0,2.6,52.6,47.4,student_raceeth_2013,2013
00400310,Braintree - South Middle School,1.9,8.8,3.0,85.3,0.2,0.0,0.9,52.4,47.6,student_raceeth_2013,2013
00410010,Brewster - Eddy Elementary,3.7,2.8,1.4,88.4,0.0,0.0,3.7,50.5,49.5,student_raceeth_2013,2013
00410005,Brewster - Stony Brook Elementary,2.8,2.0,7.9,84.6,0.0,0.0,2.8,50.6,49.4,student_raceeth_2013,2013
04170205,Bridge Boston Charter School (District) - Bridge Boston Charter School,63.6,1.9,28.0,0.0,0.0,0.0,6.5,44.9,55.1,student_raceeth_2013,2013
06250320,Bridgewater-Raynham - Bridgewater Middle School,3.9,1.4,2.0,90.7,0.0,0.0,2.0,51.2,48.8,student_raceeth_2013,2013
06250505,Bridgewater-Raynham - Bridgewater-Raynham Regional,3.9,1.0,2.6,90.3,0.1,0.1,2.1,53.0,47.0,student_raceeth_2013,2013
06250050,Bridgewater-Raynham - Laliberte Elementary School,1.7,0.9,2.8,89.6,0.0,0.0,4.9,50.1,49.9,student_raceeth_2013,2013
06250020,Bridgewater-Raynham - Merrill Elementary School,1.3,2.0,2.4,91.6,0.3,0.0,2.4,57.2,42.8,student_raceeth_2013,2013
06250002,Bridgewater-Raynham - Mitchell Elementary School,3.0,0.7,3.1,88.3,0.1,0.0,4.9,54.6,45.4,student_raceeth_2013,2013
06250315,Bridgewater-Raynham - Raynham Middle School,2.3,1.6,2.3,89.3,0.1,0.1,4.2,50.3,49.7,student_raceeth_2013,2013
06250300,Bridgewater-Raynham - Williams Intermediate School,3.2,0.9,1.6,90.9,0.0,0.0,3.4,49.8,50.2,student_raceeth_2013,2013
00430005,Brimfield - Brimfield Elementary,0.9,0.9,0.6,97.6,0.0,0.0,0.0,47.6,52.4,student_raceeth_2013,2013
09100705,Bristol County Agricultural - Bristol County Agricultural High,1.6,0.9,3.3,92.9,0.0,0.0,1.3,28.8,71.2,student_raceeth_2013,2013
08100605,Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Vocational Technical,4.2,0.3,5.0,87.4,0.4,0.1,2.7,55.5,44.5,student_raceeth_2013,2013
00440421,Brockton - Ashfield Middle School,42.3,2.1,8.8,43.1,1.3,0.2,2.3,51.7,48.3,student_raceeth_2013,2013
00440080,Brockton - B B Russell Alternative School,67.7,0.0,12.9,14.5,3.2,1.6,0.0,82.3,17.7,student_raceeth_2013,2013
00440515,Brockton - Brockton Champion High School,43.3,0.5,18.9,34.6,0.0,0.0,2.8,54.4,45.6,student_raceeth_2013,2013
00440505,Brockton - Brockton High,58.7,2.7,11.7,24.2,0.6,0.0,2.1,49.8,50.2,student_raceeth_2013,2013
00440010,Brockton - Brookfield,47.0,0.9,9.9,37.2,0.5,0.5,4.1,53.1,46.9,student_raceeth_2013,2013
00440110,Brockton - Downey,46.9,1.5,17.7,26.6,0.2,0.9,6.2,55.3,44.7,student_raceeth_2013,2013
00440001,Brockton - Dr W Arnone Community School,56.8,0.9,19.6,14.9,0.5,0.3,7.0,52.1,47.9,student_raceeth_2013,2013
00440405,Brockton - East Middle School,66.7,0.5,12.4,16.7,0.2,0.2,3.3,50.5,49.5,student_raceeth_2013,2013
00440023,Brockton - Edgar B Davis,60.1,0.9,12.5,20.8,0.5,0.6,4.5,44.8,55.2,student_raceeth_2013,2013
00440520,Brockton - Edison Academy,67.9,0.6,11.7,17.3,0.6,0.6,1.2,57.4,42.6,student_raceeth_2013,2013
00440050,Brockton - Gilmore School Early Childhood Center,47.6,2.8,11.9,32.3,0.0,0.9,4.4,62.4,37.6,student_raceeth_2013,2013
00440400,Brockton - Goddard Alternative School,41.5,0.0,18.9,34.0,0.0,0.0,5.7,56.6,43.4,student_raceeth_2013,2013
00440045,Brockton - Hancock,38.9,4.6,10.1,41.6,0.4,0.4,3.9,51.8,48.2,student_raceeth_2013,2013
00440055,Brockton - Huntington,73.3,0.8,13.0,8.7,0.2,0.6,3.4,51.0,49.0,student_raceeth_2013,2013
00440017,Brockton - John F Kennedy,44.5,7.0,9.1,34.4,0.2,0.0,4.8,50.9,49.1,student_raceeth_2013,2013
00440422,Brockton - Joseph F. Plouffe Academy,36.9,3.5,19.2,34.7,0.5,0.0,5.3,48.5,51.5,student_raceeth_2013,2013
00440065,Brockton - Louis F Angelo Elementary,51.2,5.1,13.1,25.4,0.1,0.2,4.9,54.7,45.3,student_raceeth_2013,2013
00440003,Brockton - Manthala George Jr. School,36.6,0.9,43.7,13.5,0.6,0.2,4.5,49.4,50.6,student_raceeth_2013,2013
00440002,Brockton - Mary E. Baker School,45.7,2.1,12.6,33.1,0.4,0.1,6.0,54.8,45.2,student_raceeth_2013,2013
00440410,Brockton - North Middle School,67.7,1.6,13.1,13.3,0.4,0.2,3.8,51.7,48.3,student_raceeth_2013,2013
00440078,Brockton - Oscar F Raymond,71.7,2.5,10.4,11.5,0.3,0.1,3.6,51.7,48.3,student_raceeth_2013,2013
00440415,Brockton - South Middle School,53.9,3.1,14.3,25.4,0.2,0.4,2.7,55.8,44.2,student_raceeth_2013,2013
00440420,Brockton - West Middle School,48.8,5.0,13.7,28.4,0.7,0.0,3.3,49.5,50.5,student_raceeth_2013,2013
00450005,Brookfield - Brookfield Elementary,0.3,0.0,2.8,92.5,0.0,0.0,4.4,53.3,46.7,student_raceeth_2013,2013
00460001,Brookline - Brookline Early Education Program at Beacon,4.9,19.5,14.6,39.0,0.0,0.0,22.0,41.5,58.5,student_raceeth_2013,2013
00460505,Brookline - Brookline High,8.2,15.0,10.5,59.8,0.1,0.1,6.4,51.2,48.8,student_raceeth_2013,2013
00460005,Brookline - Edith C Baker,4.9,30.1,8.1,49.1,0.0,0.3,7.6,51.5,48.5,student_raceeth_2013,2013
00460015,Brookline - Edward Devotion,6.1,10.4,10.5,63.2,0.0,0.0,9.9,49.4,50.6,student_raceeth_2013,2013
00460025,Brookline - Heath,4.8,13.2,7.7,69.8,0.0,0.0,4.6,47.3,52.7,student_raceeth_2013,2013
00460045,Brookline - John D Runkle,3.6,16.9,11.0,58.1,0.0,0.0,10.5,52.4,47.6,student_raceeth_2013,2013
00460030,Brookline - Lawrence,5.7,27.8,9.8,47.5,0.2,0.0,8.9,50.3,49.7,student_raceeth_2013,2013
00460020,Brookline - Michael Driscoll,5.2,14.8,4.8,62.8,0.0,0.0,12.4,50.1,49.9,student_raceeth_2013,2013
00460040,Brookline - Pierce,6.8,18.9,11.0,54.7,0.0,0.0,8.6,49.2,50.8,student_raceeth_2013,2013
00460060,Brookline - The Lynch Center,4.4,17.6,16.2,54.4,0.0,0.0,7.4,57.4,42.6,student_raceeth_2013,2013
00460035,Brookline - William H Lincoln,9.2,20.6,13.1,50.5,0.0,0.0,6.6,48.0,52.0,student_raceeth_2013,2013
00480505,Burlington - Burlington High,7.4,12.1,3.5,73.7,0.0,0.2,3.1,51.6,48.4,student_raceeth_2013,2013
00480007,Burlington - Fox Hill,1.8,14.2,6.1,75.1,0.8,0.0,2.0,56.0,44.0,student_raceeth_2013,2013
00480035,Burlington - Francis Wyman Elementary,7.7,17.7,3.1,67.2,0.6,0.0,3.8,53.7,46.3,student_raceeth_2013,2013
00480303,Burlington - Marshall Simonds Middle,5.6,11.9,3.3,75.7,0.7,0.1,2.6,49.5,50.5,student_raceeth_2013,2013
00480015,Burlington - Memorial,8.7,14.2,3.5,69.3,1.4,0.0,2.8,48.5,51.5,student_raceeth_2013,2013
00480020,Burlington - Pine Glen Elementary,3.3,11.0,4.0,76.7,0.7,0.0,4.3,55.7,44.3,student_raceeth_2013,2013
00490006,Cambridge - Amigos School,5.3,3.0,43.5,39.6,0.0,0.3,8.3,42.3,57.7,student_raceeth_2013,2013
00490506,Cambridge - Cambridge Rindge and Latin,35.5,10.9,13.7,36.9,0.6,0.0,2.4,50.0,50.0,student_raceeth_2013,2013
00490305,Cambridge - Cambridge Street Upper School,36.2,9.8,13.8,34.6,1.2,0.4,3.9,52.0,48.0,student_raceeth_2013,2013
00490007,Cambridge - Cambridgeport,18.6,11.2,12.0,50.4,0.0,0.0,7.8,49.2,50.8,student_raceeth_2013,2013
00490090,Cambridge - Fletcher/Maynard Academy,39.0,6.3,19.3,24.2,2.2,1.3,7.6,53.4,46.6,student_raceeth_2013,2013
00490080,Cambridge - Graham and Parks,20.1,18.7,11.6,44.8,0.3,0.3,4.2,55.8,44.2,student_raceeth_2013,2013
00490020,Cambridge - Haggerty,26.6,15.9,4.8,44.8,0.4,0.4,7.1,48.4,51.6,student_raceeth_2013,2013
00490065,Cambridge - John M Tobin,27.0,16.1,9.5,36.9,0.7,0.0,9.9,48.9,51.1,student_raceeth_2013,2013
00490040,Cambridge - Kennedy-Longfellow,31.9,12.5,16.9,35.3,0.0,0.3,3.1,49.8,50.2,student_raceeth_2013,2013
00490035,Cambridge - King Open,20.3,5.8,12.8,51.9,0.9,0.3,8.1,58.3,41.7,student_raceeth_2013,2013
00490005,Cambridge - Maria L. Baldwin,21.1,11.5,9.9,48.4,0.0,0.3,8.9,51.0,49.0,student_raceeth_2013,2013
00490030,Cambridge - Martin Luther King Jr.,37.2,21.6,10.4,23.6,0.0,0.0,7.2,40.0,60.0,student_raceeth_2013,2013
00490045,Cambridge - Morse,32.8,14.0,9.4,32.8,1.0,0.3,9.7,47.5,52.5,student_raceeth_2013,2013
00490050,Cambridge - Peabody,31.9,9.1,8.5,42.3,0.3,0.7,7.2,47.2,52.8,student_raceeth_2013,2013
00490310,Cambridge - Putnam Avenue Upper School,39.8,15.4,12.4,29.0,0.0,0.4,2.9,56.4,43.6,student_raceeth_2013,2013
00490315,Cambridge - Rindge Avenue Upper School,30.2,10.7,10.3,44.4,0.8,0.0,3.6,57.9,42.1,student_raceeth_2013,2013
00490320,Cambridge - Vassal Lane Upper School,36.5,15.4,9.6,33.1,0.3,0.3,4.8,51.9,48.1,student_raceeth_2013,2013
00500505,Canton - Canton High,10.6,6.0,3.7,76.8,0.0,0.0,2.9,48.7,51.3,student_raceeth_2013,2013
00500020,Canton - Dean S Luce,8.9,9.6,4.1,72.9,0.2,0.0,4.4,51.2,48.8,student_raceeth_2013,2013
00500017,Canton - John F Kennedy,4.0,9.9,2.6,80.7,0.2,0.0,2.6,52.1,47.9,student_raceeth_2013,2013
00500012,Canton - Lt Peter M Hansen,12.6,7.7,3.8,70.9,0.2,0.2,4.6,47.1,52.9,student_raceeth_2013,2013
00500010,Canton - Rodman Early Childhood Center,6.1,9.2,2.0,79.6,0.0,0.0,3.1,58.2,41.8,student_raceeth_2013,2013
00500305,Canton - Wm H Galvin Middle,8.8,8.5,4.0,74.9,0.1,0.0,3.6,51.6,48.4,student_raceeth_2013,2013
04320530,Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School,0.9,0.4,1.3,95.6,0.0,0.0,1.8,50.9,49.1,student_raceeth_2013,2013
08150605,Cape Cod Regional Vocational Technical - Cape Cod Region Vocational Technical,4.9,0.8,8.7,80.0,1.2,0.0,4.4,59.9,40.1,student_raceeth_2013,2013
00510025,Carlisle - Carlisle School,0.8,10.0,1.9,80.3,0.0,0.0,7.1,51.1,48.9,student_raceeth_2013,2013
00520015,Carver - Carver Elementary School,1.0,0.0,1.0,97.4,0.0,0.2,0.4,51.5,48.5,student_raceeth_2013,2013
00520405,Carver - Carver Middle/High School,3.0,0.0,0.0,96.1,0.2,0.3,0.4,50.2,49.8,student_raceeth_2013,2013
06350005,Central Berkshire - Becket Washington School,0.0,0.0,6.5,89.8,0.0,0.0,3.7,51.9,48.1,student_raceeth_2013,2013
06350010,Central Berkshire - Berkshire Trail Elementary,0.0,0.0,2.3,94.3,0.0,0.0,3.4,47.1,52.9,student_raceeth_2013,2013
06350025,Central Berkshire - Craneville,0.2,0.7,2.7,94.2,0.2,0.0,2.0,53.0,47.0,student_raceeth_2013,2013
06350035,Central Berkshire - Kittredge,1.4,3.4,2.0,91.8,0.0,0.0,1.4,56.5,43.5,student_raceeth_2013,2013
06350305,Central Berkshire - Nessacus Regional Middle School,1.1,0.7,2.2,92.4,0.0,0.0,3.6,48.7,51.3,student_raceeth_2013,2013
06350505,Central Berkshire - Wahconah Regional High,0.9,1.3,1.5,93.8,0.0,0.0,2.6,50.1,49.9,student_raceeth_2013,2013
00560030,Chelmsford - Byam School,6.6,12.6,3.9,74.7,0.8,0.0,1.2,51.6,48.4,student_raceeth_2013,2013
00560005,Chelmsford - Center Elementary School,2.7,13.5,3.8,77.1,0.2,0.2,2.5,53.6,46.4,student_raceeth_2013,2013
00560025,Chelmsford - Charles D Harrington,4.4,17.6,4.0,72.0,0.2,0.0,1.7,52.5,47.5,student_raceeth_2013,2013
00560505,Chelmsford - Chelmsford High,2.3,9.2,1.9,85.8,0.1,0.0,0.8,49.6,50.4,student_raceeth_2013,2013
00560305,Chelmsford - Col Moses Parker School,3.0,9.5,3.3,81.5,0.4,0.0,2.3,47.9,52.1,student_raceeth_2013,2013
00560001,Chelmsford - Community Education Center,3.3,12.3,7.4,73.0,0.0,0.0,4.1,62.3,37.7,student_raceeth_2013,2013
00560310,Chelmsford - McCarthy Middle School,3.2,8.4,3.7,83.0,0.1,0.1,1.6,52.4,47.6,student_raceeth_2013,2013
00560015,Chelmsford - South Row,4.3,14.5,0.5,79.0,0.0,0.7,1.0,49.5,50.5,student_raceeth_2013,2013
00570505,Chelsea - Chelsea High,9.8,2.8,77.6,9.0,0.2,0.0,0.5,52.8,47.2,student_raceeth_2013,2013
00570050,Chelsea - Clark Avenue School,4.1,2.7,84.2,7.7,0.0,0.0,1.3,47.0,53.0,student_raceeth_2013,2013
00570030,Chelsea - Edgar A Hooks Elementary,7.4,1.9,83.4,5.5,0.6,0.0,1.1,53.7,46.3,student_raceeth_2013,2013
