Org Code,Attendance Rate,Average # of days absent,Absent 10 or more days,Chronically Absent (10% or more),Year,Retention Rate
04500105,95.7,7.7,27.1,7.2,2011,0.0
03080065,95.1,7.7,26.4,11.2,2011,0.0
06750015,96.6,5.9,22.1,2.7,2011,0.0
01490053,93.9,10.2,42.6,17.5,2011,1.4
00730005,94.8,7.9,29.3,13.0,2011,0.0
07730015,95.0,8.4,32.5,12.4,2011,0.4
07780010,96.4,6.3,19.7,2.9,2011,0.0
01450005,95.4,8.1,32.3,8.0,2011,0.0
00080020,94.9,8.7,33.3,14.4,2011,0.0
00080050,95.7,7.4,25.9,8.0,2011,0.5
02100025,96.2,6.7,21.7,6.9,2011,0.3
00790410,95.2,8.4,28.9,12.2,2011,0.4
00350096,98.7,2.2,4.3,2.2,2011,2.1
01780020,96.7,5.6,18.2,6.3,2011,0.0
02390305,95.0,8.8,36.5,10.5,2011,0.0
07350030,95.3,8.2,31.4,10.5,2011,0.2
02850015,96.8,5.7,19.2,2.3,2011,0.5
01310410,96.2,6.8,21.3,5.8,2011,0.0
00960020,95.1,8.3,32.6,10.1,2011,0.5
02660505,95.5,8.0,26.5,9.2,2011,0.0
03210025,95.3,7.8,28.4,9.1,2011,0.0
02810125,92.9,11.7,40.7,23.4,2011,1.4
07170020,92.9,12.1,65.2,16.3,2011,0.0
02810080,94.2,9.6,38.4,19.3,2011,4.4
00350304,95.7,7.4,28.0,10.6,2011,3.3
00100505,93.1,10.9,34.1,20.5,2011,0.2
02110010,96.3,6.6,21.4,5.0,2011,0.0
06580005,96.1,6.7,25.7,4.7,2011,0.5
01490080,94.1,9.9,37.6,18.4,2011,0.9
00790025,95.2,8.2,27.8,10.1,2011,5.6
04530005,95.1,8.4,32.9,9.8,2011,4.1
02100005,94.7,8.8,37.1,11.7,2011,0.6
02290010,95.6,7.7,32.1,7.0,2011,1.8
00350062,95.3,8.2,30.8,11.5,2011,2.4
03320005,92.9,11.2,46.0,23.6,2011,0.0
00860305,95.9,7.1,26.3,7.3,2011,0.4
02930007,95.7,7.5,29.0,8.3,2011,2.5
02110020,96.1,6.9,23.3,6.1,2011,0.0
00350430,93.2,11.7,43.8,23.4,2011,4.7
02620040,95.9,7.3,27.9,7.9,2011,0.8
02850505,93.7,11.0,35.1,16.6,2011,6.9
01370025,93.3,10.8,41.3,21.4,2011,2.6
02070120,95.7,7.6,26.5,8.1,2011,0.0
00440505,91.7,13.7,44.6,26.9,2011,7.4
07650035,94.2,10.1,45.5,14.7,2011,0.3
00200010,95.4,8.0,29.7,8.9,2011,0.6
01980505,94.3,9.8,27.7,12.8,2011,1.2
02480035,96.0,6.9,25.2,8.4,2011,0.5
04690505,95.9,7.5,26.3,9.5,2011,11.9
07350310,95.5,7.9,29.1,9.4,2011,0.2
00350156,95.1,8.5,32.1,12.9,2011,0.0
00440110,93.7,10.9,45.5,22.7,2011,2.0
04930505,71.6,34.8,83.1,87.5,2011,19.8
03070305,96.4,6.5,20.2,5.2,2011,0.2
01490017,95.6,7.6,30.0,9.9,2011,0.0
03080005,95.9,6.8,24.5,8.7,2011,1.0
00350180,93.5,11.4,42.9,23.1,2011,5.1
03310305,96.2,6.8,25.2,5.5,2011,0.4
01490003,93.5,10.3,46.0,19.3,2011,0.0
03320040,97.0,5.2,13.6,3.0,2011,0.0
03170005,96.5,6.6,17.4,2.0,2011,0.3
07750027,95.6,7.7,32.6,5.6,2011,0.2
03300010,95.9,7.2,26.3,7.1,2011,0.0
06400505,95.4,8.1,27.6,9.9,2011,0.2
02070070,96.1,6.7,24.8,7.9,2011,0.0
02650015,96.4,6.3,21.5,3.4,2011,0.0
07670008,95.8,6.9,23.5,8.4,2011,1.1
01820305,95.0,8.8,33.3,12.8,2011,0.2
02480520,76.3,31.9,84.3,75.3,2011,33.6
02420020,92.2,12.6,45.3,27.3,2011,2.4
08100605,96.1,6.8,23.4,5.5,2011,0.3
00940020,96.2,6.6,20.8,4.7,2011,0.0
06800305,96.2,6.7,23.8,5.3,2011,0.3
01820025,96.0,6.9,24.7,4.7,2011,0.5
01600036,95.6,7.5,28.8,10.4,2011,0.0
02130020,96.4,6.2,18.4,4.5,2011,0.0
03080060,96.0,6.7,24.4,8.7,2011,0.6
00480303,95.1,8.8,25.0,8.2,2011,0.0
02900005,96.2,5.9,17.1,3.7,2011,0.2
08520605,95.7,7.4,18.8,8.6,2011,0.5
01670003,92.5,6.8,18.5,19.7,2011,0.0
01970005,94.4,9.7,43.4,12.9,2011,1.2
01710020,96.0,7.1,24.3,3.9,2011,0.3
01220004,96.6,6.0,18.2,3.1,2011,0.3
02740111,95.9,7.1,25.9,8.5,2011,1.5
00880025,96.5,6.3,21.8,4.7,2011,0.2
04840505,96.3,6.6,23.2,9.3,2011,8.9
00350382,95.5,7.8,30.9,7.3,2011,1.4
02070055,96.1,6.9,25.9,5.4,2011,0.0
03420060,96.8,5.6,16.2,2.1,2011,0.0
01490002,92.8,11.6,54.2,24.6,2011,0.0
01590025,96.1,6.9,27.4,4.9,2011,0.0
01000055,94.9,8.5,35.0,13.6,2011,0.2
02100505,94.8,9.2,31.3,10.1,2011,3.1
03480423,94.0,10.1,39.7,20.8,2011,0.5
04470205,96.1,7.0,24.0,4.9,2011,0.0
01850090,96.7,5.7,17.7,5.6,2011,0.0
00350226,94.5,9.2,34.0,19.7,2011,1.5
03160505,90.3,16.3,56.2,34.9,2011,4.8
01740010,95.8,7.3,27.9,6.6,2011,0.0
00350122,94.5,9.4,38.6,14.9,2011,2.9
02520510,94.6,9.2,32.6,12.8,2011,1.0
02480025,94.7,8.8,34.2,13.6,2011,3.7
00250315,95.7,7.7,29.8,7.5,2011,0.5
01490534,85.8,23.2,58.1,39.3,2011,14.5
02270008,95.2,8.0,28.7,8.5,2011,1.1
00400505,95.7,7.6,30.0,10.7,2011,0.9
00730505,92.9,12.4,46.8,19.9,2011,2.1
02810100,93.5,10.6,42.3,21.3,2011,4.1
00160001,96.0,6.8,24.9,7.2,2011,0.0
07800035,95.9,7.3,26.1,6.5,2011,0.0
01280100,93.5,11.1,42.5,24.7,2011,0.0
04750505,95.0,8.9,33.8,16.9,2011,1.4
03480053,94.7,9.0,38.5,13.7,2011,1.8
03480145,95.8,7.1,28.8,5.5,2011,0.4
02810506,79.3,28.9,73.4,68.6,2011,14.1
02390030,95.9,7.1,26.1,5.6,2011,0.2
00520405,95.5,7.8,30.9,9.0,2011,1.8
00560001,92.6,11.5,44.9,27.2,2011,0.0
03470060,96.0,6.6,23.8,8.9,2011,0.0
00440415,94.5,9.6,39.0,16.5,2011,1.2
00350183,95.0,8.8,36.4,12.3,2011,8.6
00560005,96.1,6.9,23.1,4.8,2011,0.5
00950320,93.1,11.8,47.7,23.9,2011,3.2
02120007,95.6,7.5,24.8,8.7,2011,0.0
02430065,97.2,4.9,15.5,4.5,2011,0.0
02810155,94.1,9.7,42.9,18.3,2011,2.2
00570003,93.8,9.5,43.5,18.5,2011,0.0
00970315,93.5,10.9,46.2,21.2,2011,1.8
02390012,96.3,6.3,21.5,3.6,2011,0.3
06150005,86.2,19.8,71.1,60.0,2011,20.0
02480014,95.4,8.0,29.9,9.5,2011,2.6
02040305,96.0,7.0,22.7,8.4,2011,0.0
03230505,95.6,7.7,28.5,9.9,2011,0.2
06850005,95.1,8.4,33.3,13.7,2011,0.0
01140035,92.2,12.9,44.0,22.7,2011,0.0
00570025,94.6,9.2,39.2,15.0,2011,2.0
01850310,94.9,8.9,28.3,12.9,2011,0.0
02920020,96.9,5.6,16.7,3.2,2011,0.0
03360110,94.9,9.0,36.3,10.8,2011,1.3
01370605,83.2,25.8,77.4,57.2,2011,21.9
00020020,96.7,5.9,19.3,2.6,2011,0.5
00560505,96.5,6.1,18.8,5.9,2011,2.3
01110010,96.5,6.0,18.9,6.0,2011,0.0
01490531,87.0,21.2,60.3,41.8,2011,12.0
00200315,94.9,8.8,34.5,11.7,2011,2.7
06450505,89.7,17.2,54.2,34.4,2011,4.4
03480220,95.3,8.2,29.9,9.7,2011,2.9
01070010,94.3,9.9,39.0,15.6,2011,1.8
01700045,96.1,6.8,22.4,7.0,2011,0.2
01070042,96.0,7.1,26.2,3.1,2011,1.1
07670505,98.1,3.1,0.2,0.4,2011,6.0
01650505,93.3,11.4,37.8,20.8,2011,7.2
06580010,95.7,7.4,27.7,6.7,2011,3.6
00140010,96.5,6.2,20.1,3.8,2011,0.5
04560050,95.3,8.4,34.3,12.2,2011,2.1
00350543,70.8,40.4,68.8,62.4,2011,17.6
00570505,91.5,13.8,42.7,29.9,2011,12.8
08540605,94.5,9.7,37.8,15.1,2011,0.0
07350005,95.3,8.3,32.8,9.2,2011,0.9
01620020,96.0,6.9,25.6,6.6,2011,0.3
02760008,95.6,7.4,25.2,7.6,2011,1.8
01680010,95.9,7.2,31.0,4.7,2011,0.0
06150016,90.4,16.0,42.2,23.7,2011,0.0
02840505,94.2,10.2,28.6,14.1,2011,3.8
02840003,96.6,6.0,21.9,2.0,2011,0.7
02640007,95.8,7.4,25.8,5.6,2011,0.3
00140015,96.4,6.4,19.7,4.4,2011,0.0
01980043,96.1,6.9,24.2,5.0,2011,0.3
00250510,76.0,33.1,83.8,86.5,2011,20.8
00570050,96.6,5.9,21.9,5.4,2011,1.1
00970030,93.6,10.5,46.2,21.3,2011,0.7
07730025,95.8,7.2,26.8,7.3,2011,0.5
02810330,87.1,21.4,67.3,47.6,2011,1.8
01280505,89.1,17.7,56.9,39.5,2011,10.7
00610021,73.4,36.7,93.3,86.7,2011,30.3
02260405,95.2,8.4,32.2,9.4,2011,0.8
06250300,96.2,6.4,21.7,3.4,2011,0.2
02810085,93.5,10.7,46.0,25.1,2011,5.1
00200025,94.2,9.0,36.8,15.6,2011,0.0
00350237,95.5,7.7,31.9,11.3,2011,1.9
07750505,96.3,6.4,18.2,4.2,2011,0.6
01530010,95.9,7.1,28.1,6.0,2011,0.0
03430040,94.6,9.1,38.8,10.8,2011,0.4
00560025,96.3,6.6,22.0,5.3,2011,0.3
01870005,95.9,7.1,24.5,4.7,2011,0.2
03480160,93.0,11.5,44.0,21.8,2011,1.1
06050405,94.9,9.1,32.3,13.7,2011,0.4
01530007,96.4,6.3,21.9,6.3,2011,0.2
02740120,95.1,8.1,32.2,14.5,2011,0.8
00670305,96.2,6.8,17.3,4.4,2011,0.0
00520015,95.8,7.3,27.8,6.0,2011,0.4
00820305,96.3,6.3,20.6,4.8,2011,0.0
02070005,96.1,6.9,22.4,4.2,2011,0.0
00400025,96.2,6.7,21.2,6.2,2011,0.2
06750310,96.4,6.4,20.3,4.0,2011,0.0
02010040,94.8,8.9,36.5,14.0,2011,4.0
01610505,93.8,10.6,42.2,16.0,2011,4.8
07750040,96.7,5.8,18.2,2.4,2011,0.6
03220005,95.6,7.7,29.4,8.2,2011,1.4
01360007,96.6,6.1,18.4,4.5,2011,0.2
07800315,95.8,7.5,28.9,7.1,2011,0.0
06250050,96.0,6.8,22.2,4.6,2011,0.2
03070015,96.6,6.1,16.0,2.7,2011,0.3
06950505,96.9,5.4,16.7,3.7,2011,0.2
02430025,96.3,6.6,26.2,4.7,2011,0.0
02810120,93.7,10.5,43.6,22.4,2011,7.8
02710005,95.0,8.7,35.3,11.1,2011,1.6
01260005,94.9,8.6,33.6,11.4,2011,0.5
00440045,95.2,8.2,31.8,12.4,2011,0.0
00350505,83.4,26.7,68.7,53.7,2011,9.0
08150605,94.4,9.6,34.6,14.0,2011,0.9
04140305,92.1,12.2,51.7,28.7,2011,4.6
00440410,94.8,8.8,34.1,17.8,2011,0.2
00550505,94.6,9.3,41.5,11.1,2011,0.5
07200010,96.0,7.1,28.3,5.8,2011,0.0
03370005,96.5,5.9,17.4,4.3,2011,1.9
02740075,95.2,8.3,34.0,8.7,2011,0.8
02440020,95.7,7.4,24.3,8.1,2011,0.3
06350305,95.4,8.0,29.2,10.6,2011,0.2
00350518,72.9,40.3,91.9,84.7,2011,20.0
00460060,92.5,12.9,50.6,24.7,2011,0.0
02710505,96.0,7.1,21.5,7.4,2011,0.7
03250055,95.8,7.3,27.0,8.5,2011,2.0
00490007,95.4,7.7,28.1,12.2,2011,0.4
02750005,96.1,6.9,23.7,4.2,2011,0.4
04830305,96.6,5.8,19.8,4.6,2011,0.6
03320305,95.6,7.5,28.0,10.3,2011,0.2
00350004,95.7,7.8,32.3,8.1,2011,5.4
08280605,93.5,11.0,40.3,18.6,2011,1.3
00350255,93.5,11.3,48.0,21.8,2011,0.5
01680015,94.8,9.0,38.4,10.2,2011,0.0
03360050,95.5,8.0,29.7,8.6,2011,0.8
04740505,93.2,11.0,42.4,24.9,2011,8.4
01820008,95.7,7.6,29.2,7.7,2011,0.0
03250036,96.1,6.8,24.2,5.8,2011,0.0
06580310,96.4,6.3,21.2,4.0,2011,0.1
00570045,95.2,8.0,29.3,13.1,2011,0.6
02460017,96.5,6.2,21.1,4.0,2011,0.8
06500505,93.3,11.7,40.0,15.4,2011,4.1
01140010,91.4,14.6,38.5,18.8,2011,1.3
02640010,96.2,6.9,21.8,4.4,2011,0.3
00070013,95.5,7.8,28.8,8.6,2011,0.1
07750005,95.6,7.9,32.2,4.8,2011,0.4
01100305,95.8,7.5,26.1,7.5,2011,0.0
01720505,92.8,12.4,47.0,19.6,2011,1.9
04280305,96.6,6.3,18.6,4.8,2011,6.7
02340005,94.6,9.5,46.5,10.5,2011,0.0
04130505,92.8,12.4,50.5,22.0,2011,2.0
02810050,94.7,9.2,40.8,11.1,2011,3.5
02120015,96.6,5.9,17.6,2.6,2011,1.3
04440205,96.4,6.5,20.9,6.7,2011,0.3
02920006,95.8,7.4,29.9,5.2,2011,0.4
03420015,95.5,7.7,29.2,7.9,2011,0.0
00440065,95.5,7.8,28.7,11.1,2011,0.7
07750305,96.0,7.2,27.4,6.5,2011,0.4
03000005,94.2,9.9,43.6,14.7,2011,0.0
00500020,95.7,6.7,24.2,6.2,2011,1.5
02850010,96.1,6.8,21.2,6.4,2011,0.4
00860010,95.3,7.9,28.4,8.3,2011,0.6
00350515,82.4,27.4,64.8,53.9,2011,13.4
02110018,96.2,6.8,22.4,3.8,2011,0.2
03050015,95.8,7.3,29.0,6.8,2011,0.0
00610020,95.3,8.0,34.4,8.9,2011,0.6
00990405,95.5,7.9,29.4,8.6,2011,0.3
07730020,96.2,6.4,21.4,4.6,2011,0.0
03480520,89.6,17.3,57.5,36.4,2011,11.4
00260505,95.3,8.2,31.0,10.5,2011,1.3
03100003,95.4,7.9,29.7,7.9,2011,1.3
08510605,94.2,10.1,37.7,15.7,2011,0.6
06980510,95.7,7.9,29.5,6.5,2011,0.7
00050303,96.2,6.7,24.1,7.5,2011,0.0
01710010,96.6,6.0,18.3,1.9,2011,1.0
03260004,97.3,4.8,12.8,1.3,2011,0.3
02810075,94.4,9.5,35.3,17.6,2011,5.4
01600030,95.2,8.1,33.8,11.8,2011,0.0
01630020,94.6,9.2,37.5,18.0,2011,4.4
00440080,71.2,40.2,94.1,89.0,2011,28.6
00350184,95.0,8.6,31.4,11.5,2011,0.0
00350377,90.2,16.4,57.3,37.8,2011,4.7
01490040,95.8,6.9,25.0,5.4,2011,1.2
06350010,95.2,8.2,35.0,9.7,2011,2.7
00350583,84.4,25.2,75.8,54.5,2011,10.4
02930315,95.8,7.3,26.4,7.5,2011,0.7
06730010,96.4,6.4,21.4,2.5,2011,1.0
02390505,91.6,14.6,52.1,22.4,2011,4.5
00300505,93.2,11.8,39.0,20.6,2011,4.5
00350535,87.6,20.7,60.5,42.7,2011,15.5
00950505,88.3,19.5,69.7,49.1,2011,6.2
01590010,96.2,6.8,24.2,6.3,2011,0.0
01310005,96.2,6.8,23.2,3.7,2011,0.2
01610010,94.5,9.1,40.8,11.8,2011,0.0
00630010,96.9,5.3,15.1,2.1,2011,0.6
00950130,94.2,10.2,43.0,14.4,2011,1.6
03480210,95.4,7.8,32.7,8.9,2011,0.5
07350002,93.8,9.4,32.8,19.0,2011,0.0
03420025,96.4,6.4,19.8,4.8,2011,0.8
02810195,92.5,12.4,52.1,28.7,2011,0.9
08720605,95.9,6.9,17.8,6.3,2011,1.1
07500007,94.5,8.9,41.4,17.2,2011,4.9
00970325,94.7,9.2,39.6,12.7,2011,0.0
03470055,95.7,7.5,26.9,8.4,2011,0.9
07200020,95.0,8.7,34.2,9.6,2011,0.0
00740015,95.6,7.7,29.9,6.5,2011,0.0
06150505,91.7,13.7,56.6,26.9,2011,10.1
01600330,92.7,12.3,43.7,27.2,2011,2.6
02930008,96.9,5.5,16.8,1.4,2011,1.0
00350302,92.8,12.3,55.1,24.9,2011,4.2
03480235,96.4,6.2,24.2,3.3,2011,0.7
00720505,96.2,6.6,21.5,8.7,2011,0.7
00300055,95.7,7.4,26.8,8.7,2011,1.2
00100025,96.4,5.7,17.1,4.2,2011,0.6
02460020,96.9,5.6,14.2,3.7,2011,0.3
01370060,94.6,8.9,36.4,14.0,2011,0.7
02010063,93.6,10.3,41.8,20.7,2011,3.1
04160305,94.9,9.2,36.5,13.9,2011,7.8
00860005,96.3,6.3,19.7,6.1,2011,0.6
03440025,96.0,7.2,26.1,3.6,2011,0.4
02390003,93.6,9.3,30.0,20.0,2011,0.0
02430095,95.3,8.2,34.0,12.1,2011,1.7
01490533,88.7,19.4,52.2,35.5,2011,11.0
00550305,94.1,10.3,44.0,11.6,2011,0.5
04190305,96.7,5.9,22.5,7.5,2011,4.3
01530505,92.3,13.1,45.8,25.9,2011,1.8
01640010,96.5,6.3,22.2,4.2,2011,0.6
02360055,94.3,9.4,40.5,17.8,2011,0.3
01850065,95.9,7.0,23.9,8.6,2011,1.1
00970043,94.2,9.8,41.9,16.5,2011,0.2
01680016,96.2,6.7,23.1,4.7,2011,0.1
02360310,94.4,9.6,35.3,16.4,2011,0.0
01630050,94.8,8.9,34.1,14.0,2011,5.0
00880003,96.1,7.0,24.1,4.9,2011,1.0
01550015,96.3,6.6,20.9,4.9,2011,0.3
00440420,95.5,7.9,29.7,12.0,2011,0.5
04850485,95.8,7.7,33.1,7.1,2011,1.9
00790020,96.1,6.7,22.2,6.7,2011,1.1
00350654,92.9,12.0,44.4,27.1,2011,6.5
00020015,96.1,6.9,22.1,5.2,2011,0.5
02090008,95.5,7.7,28.6,8.3,2011,0.9
00350575,94.1,10.5,39.6,19.2,2011,5.0
01600340,93.8,10.6,42.9,21.3,2011,2.3
01280045,94.4,9.4,42.8,15.3,2011,0.0
03480420,93.5,10.5,43.2,22.4,2011,0.8
02610010,95.1,8.5,35.3,10.0,2011,0.4
01710025,96.4,6.3,20.2,5.4,2011,1.7
01580505,94.4,9.4,33.9,11.8,2011,1.0
03150020,95.2,8.5,29.6,12.8,2011,0.0
04880550,96.0,7.0,21.9,8.2,2011,2.0
02180010,94.8,8.0,28.9,12.0,2011,3.2
02360065,94.3,9.5,41.6,16.6,2011,2.9
01640405,96.7,6.0,19.3,3.5,2011,0.1
02640305,95.6,7.9,29.4,6.4,2011,0.0
00930010,94.0,9.6,37.0,21.1,2011,1.2
01000007,96.1,6.8,25.6,6.7,2011,0.0
01550305,97.2,5.0,13.3,2.7,2011,0.1
03440305,97.3,4.9,14.7,1.8,2011,0.0
07530030,95.1,8.5,35.1,10.0,2011,0.8
00490506,89.5,18.0,57.8,37.1,2011,3.2
06900505,95.4,8.1,24.4,10.2,2011,1.9
00350363,81.4,31.0,64.2,51.3,2011,23.6
01760605,92.0,13.5,58.4,29.4,2011,2.2
02980005,96.4,5.8,17.1,4.3,2011,0.4
07170010,90.8,15.3,53.0,17.1,2011,0.0
02430040,95.6,7.8,30.6,8.2,2011,0.9
03440045,96.7,5.9,17.7,1.6,2011,0.0
09150705,95.5,7.9,31.4,10.7,2011,0.0
07750018,95.8,7.5,23.1,5.2,2011,0.9
03460015,94.6,9.5,40.9,14.2,2011,1.0
01970505,93.7,11.0,47.4,14.7,2011,3.8
01710015,95.9,7.1,26.3,6.6,2011,0.3
01600050,93.7,10.4,42.0,22.4,2011,1.1
00270305,96.7,5.8,19.1,2.9,2011,0.2
04450105,96.7,6.0,21.1,2.7,2011,0.8
02730025,96.7,5.7,20.5,2.1,2011,0.9
00440421,95.5,7.7,28.8,12.5,2011,2.2
01030001,94.9,8.7,35.8,13.9,2011,0.6
01000015,95.8,7.3,26.5,7.6,2011,0.4
00950315,92.4,12.7,53.0,30.9,2011,1.8
03250020,95.1,8.5,38.4,9.4,2011,0.6
08530605,95.1,8.4,32.5,9.0,2011,1.0
02170003,96.9,5.4,14.5,2.1,2011,0.0
08060605,92.6,12.6,61.1,23.0,2011,1.1
04770010,95.2,8.5,32.8,9.9,2011,2.5
00350006,94.4,9.7,39.8,17.5,2011,0.0
01280050,93.9,10.3,40.3,17.9,2011,0.2
01360305,96.0,7.2,25.1,8.0,2011,0.2
01000045,95.4,7.7,29.5,9.8,2011,0.3
01250505,95.1,8.6,34.5,10.4,2011,0.0
02300005,96.0,7.2,26.8,8.1,2011,0.0
00350537,87.4,21.9,68.4,48.0,2011,7.5
02810055,90.4,15.5,61.3,37.6,2011,1.0
01050505,95.1,8.6,28.8,12.4,2011,1.2
06250315,96.0,6.9,24.0,5.3,2011,0.7
02170005,96.6,6.0,18.2,3.1,2011,0.5
00360010,95.9,7.2,25.9,6.3,2011,0.6
03040005,96.0,7.1,25.8,5.8,2011,0.8
00350013,91.3,14.6,53.1,34.2,2011,3.8
01580005,96.2,6.5,22.8,5.1,2011,6.8
00710010,95.8,7.2,27.8,8.5,2011,0.0
03050005,96.1,6.8,19.8,5.3,2011,0.8
01610023,95.6,7.7,28.0,6.8,2011,0.0
02810328,89.9,16.6,60.5,36.6,2011,5.0
02770010,93.6,9.8,41.8,21.9,2011,0.0
01420505,93.6,10.9,40.0,18.1,2011,0.3
00160315,95.7,7.3,27.5,10.3,2011,2.6
00350540,94.0,10.6,34.5,13.5,2011,4.5
06150050,95.0,8.7,31.1,11.9,2011,0.8
01510005,96.5,6.0,19.6,6.8,2011,0.2
07670005,94.7,8.9,34.4,14.3,2011,0.0
02100029,96.5,6.1,20.0,3.0,2011,0.9
01550006,96.2,6.8,22.8,5.8,2011,0.7
02120030,94.7,9.1,38.0,13.7,2011,1.0
02930305,95.3,8.1,30.4,12.7,2011,1.8
00010505,92.0,13.8,51.3,28.1,2011,1.6
04970205,95.8,7.4,24.9,5.0,2011,0.0
01280027,96.1,6.6,19.2,5.2,2011,1.4
01280033,82.7,28.0,83.6,65.5,2011,2.1
01630075,96.6,6.0,19.5,4.3,2011,0.0
02270505,94.3,9.6,24.9,14.9,2011,5.6
02310015,96.1,7.0,25.2,6.0,2011,0.3
02660010,96.3,6.5,19.1,5.1,2011,0.3
03480240,94.1,9.6,37.6,15.9,2011,3.6
00440405,95.5,7.6,29.7,12.2,2011,1.7
06250505,94.6,9.4,37.3,10.0,2011,1.6
00100010,96.3,5.9,19.7,4.4,2011,0.6
00560305,96.6,6.2,21.5,4.3,2011,0.0
03310015,93.9,8.0,29.8,14.7,2011,0.0
00350243,95.1,8.5,34.7,12.5,2011,2.5
00460020,95.2,8.5,29.9,11.0,2011,0.0
00350286,97.0,5.3,17.1,7.0,2011,1.7
04700105,96.4,7.0,24.0,3.3,2011,1.3
03310030,95.5,7.9,33.6,7.7,2011,0.6
01990410,96.8,5.6,16.6,3.5,2011,0.0
02650405,96.4,6.3,21.6,5.8,2011,0.6
01410007,96.6,6.0,17.9,1.0,2011,0.0
01450020,96.3,6.5,21.3,4.4,2011,0.4
02880025,96.4,6.4,20.8,5.0,2011,0.6
06580505,94.6,9.3,33.6,13.3,2011,2.3
07350035,95.5,7.8,28.2,5.9,2011,0.5
00950325,75.2,36.8,91.6,87.5,2011,38.7
00860505,93.8,10.4,41.0,18.4,2011,3.8
02110001,95.4,8.1,32.6,11.1,2011,0.3
02810020,92.9,11.7,51.6,28.2,2011,1.1
03170015,96.1,6.3,17.0,5.5,2011,0.3
00090004,96.4,6.3,20.2,3.9,2011,0.0
02780305,95.2,8.4,32.9,10.2,2011,0.8
07250305,95.5,7.9,27.8,8.4,2011,0.0
02810205,96.9,5.4,14.8,5.8,2011,2.0
03140305,94.8,9.0,31.3,15.3,2011,0.2
02730008,96.2,6.6,26.2,6.2,2011,1.3
02620001,94.8,8.6,35.7,16.3,2011,0.0
01370003,83.7,22.5,74.3,62.8,2011,0.0
01100005,95.4,8.0,33.3,7.7,2011,0.4
02660005,95.9,7.2,27.6,4.6,2011,0.3
02070115,96.5,6.2,23.5,4.6,2011,0.0
03470005,95.4,7.8,31.2,12.1,2011,4.7
03480350,92.2,12.9,49.0,24.9,2011,1.8
00350548,72.4,30.6,79.5,76.6,2011,24.9
04780505,94.3,10.0,38.8,15.3,2011,1.8
00440400,84.4,23.7,75.8,59.7,2011,22.2
01860025,96.5,6.3,20.0,4.2,2011,0.0
00260305,96.6,5.9,17.9,3.9,2011,0.0
01630525,74.6,36.2,85.4,84.3,2011,30.1
00350376,91.7,13.8,51.4,30.2,2011,7.7
02510060,94.8,8.9,36.1,13.3,2011,0.5
06620020,95.3,8.0,32.5,9.6,2011,0.0
01520015,95.1,8.4,32.9,9.5,2011,1.1
03320007,95.6,7.0,27.3,9.0,2011,2.8
00350266,95.4,8.0,30.9,11.9,2011,0.6
01630055,95.3,8.0,33.3,10.5,2011,4.3
01760505,93.4,11.1,43.0,17.1,2011,4.2
01070025,93.9,9.8,42.5,18.8,2011,0.0
04490305,96.0,7.3,28.6,5.5,2011,8.5
02730505,93.3,11.5,45.7,17.7,2011,0.1
00970048,94.1,10.1,42.1,17.5,2011,1.0
00950011,91.9,13.5,60.1,32.8,2011,0.7
01500505,93.8,10.6,35.5,17.9,2011,1.3
07700605,94.3,9.9,41.2,16.4,2011,5.3
01630005,89.5,17.6,67.9,42.0,2011,5.8
07600405,96.1,7.0,24.8,5.9,2011,0.0
00960005,94.7,9.2,38.1,12.2,2011,0.4
00050020,96.4,6.2,22.7,5.5,2011,0.3
03480177,93.8,10.5,38.0,16.9,2011,0.6
03250310,94.5,9.5,40.5,15.5,2011,0.2
07500505,95.3,8.1,28.7,10.5,2011,1.5
02200075,93.5,10.0,37.4,20.1,2011,0.0
00350007,93.2,11.8,49.7,22.9,2011,5.2
04870550,93.9,10.5,39.9,21.5,2011,1.8
02430075,96.8,5.4,18.2,7.3,2011,0.0
02810030,92.8,11.9,50.4,28.3,2011,1.6
03070010,97.0,5.5,14.2,2.1,2011,0.3
06500010,96.2,6.5,19.4,4.8,2011,0.7
04580505,69.7,39.7,75.8,69.9,2011,38.9
02310010,96.4,6.4,21.7,2.6,2011,0.0
03100505,93.7,10.9,42.3,18.1,2011,6.6
01980010,96.0,7.0,25.9,5.8,2011,0.6
01460005,96.3,6.5,23.1,4.8,2011,2.2
04390050,94.7,9.3,42.8,13.2,2011,0.0
02810320,93.4,11.0,41.2,19.5,2011,1.9
02040010,95.2,8.4,35.0,7.5,2011,0.0
01390015,96.6,6.0,18.9,3.1,2011,0.0
00460030,95.6,7.5,27.7,7.5,2011,0.6
02850405,95.9,7.3,25.7,7.6,2011,0.7
03350017,98.3,3.0,4.4,0.3,2011,0.3
03480415,95.0,8.6,36.2,11.6,2011,2.2
01720020,96.3,6.5,18.8,7.4,2011,1.1
00610305,93.6,10.9,46.3,19.7,2011,0.1
00140405,96.3,6.6,19.1,5.1,2011,0.0
02440505,92.3,12.8,41.5,24.4,2011,6.0
01910025,94.9,8.1,31.0,11.0,2011,0.7
02390015,96.6,5.9,16.6,3.3,2011,0.0
01260505,92.7,12.3,43.5,22.3,2011,4.3
02810190,94.3,9.3,35.6,17.3,2011,1.0
03230005,95.6,7.5,31.5,4.6,2011,0.0
02480305,95.9,7.2,27.1,8.0,2011,0.7
01630030,94.5,9.5,38.0,17.2,2011,3.8
