Org Code,% Emergency Removal,% Expulsion,% In-School Suspension,% Out-of-School Suspension,% Permanent Expulsion,% Removed to Alternate Setting,SCHOOL,Source,Students,Students Disciplined,Year
02910005,,,,,,,Swampscott - Clarke,student_suspensions_2015,212,0,2015
02910010,,,,,,,Swampscott - Hadley,student_suspensions_2015,300,0,2015
02910020,,,,,,,Swampscott - Stanley,student_suspensions_2015,298,0,2015
02910505,0.0,0.0,0.0,2.6,,0.0,Swampscott - Swampscott High,student_suspensions_2015,698,18,2015
02910305,0.0,0.0,0.0,1.1,,0.0,Swampscott - Swampscott Middle,student_suspensions_2015,799,9,2015
02920006,,,,,,,Swansea - Elizabeth S Brown,student_suspensions_2015,304,3,2015
02920015,,,,,,,Swansea - Gardner,student_suspensions_2015,275,0,2015
02920505,0.0,0.0,9.6,3.2,,0.0,Swansea - Joseph Case High,student_suspensions_2015,560,64,2015
02920305,0.0,0.0,9.1,0.4,,0.0,Swansea - Joseph Case Jr High,student_suspensions_2015,527,49,2015
02920020,,,,,,,Swansea - Joseph G Luther,student_suspensions_2015,215,2,2015
02920017,,,,,,,Swansea - Mark G Hoyle Elementary,student_suspensions_2015,301,0,2015
39020900,,,,,,,TEC Connections Academy Commonwealth Virtual School District - TEC Connections Academy Commonwealth Virtual School,student_suspensions_2015,842,1,2015
07700405,0.0,0.0,2.3,1.1,,0.0,Tantasqua - Tantasqua Regional Jr High,student_suspensions_2015,555,14,2015
07700505,0.0,0.0,1.9,2.1,,0.0,Tantasqua - Tantasqua Regional Sr High,student_suspensions_2015,795,28,2015
07700605,0.0,0.0,2.2,4.7,,0.0,Tantasqua - Tantasqua Regional Vocational,student_suspensions_2015,490,31,2015
02930315,0.0,0.0,1.2,2.7,,0.0,Taunton - Benjamin Friedman Middle,student_suspensions_2015,824,27,2015
02930010,,,,,,,Taunton - East Taunton Elementary,student_suspensions_2015,620,0,2015
02930007,,,,,,,Taunton - Edmund Hatch Bennett,student_suspensions_2015,364,0,2015
02930005,,,,,,,Taunton - Edward F. Leddy Preschool,student_suspensions_2015,351,0,2015
02930027,0.0,0.0,0.0,0.9,,0.0,Taunton - Elizabeth Pole,student_suspensions_2015,680,6,2015
02930057,0.0,0.0,0.3,3.1,,0.0,Taunton - H H Galligan,student_suspensions_2015,295,10,2015
02930035,,,,,,,Taunton - Hopewell,student_suspensions_2015,359,2,2015
02930305,0.0,0.0,0.2,3.3,,0.0,Taunton - John F Parker Middle,student_suspensions_2015,460,15,2015
02930008,,,,,,,Taunton - Joseph C Chamberlain,student_suspensions_2015,575,4,2015
02930042,0.0,0.0,1.6,2.4,,0.0,Taunton - Joseph H Martin,student_suspensions_2015,758,25,2015
02930015,,,,,,,Taunton - Mulcahey Elementary School,student_suspensions_2015,498,0,2015
02930525,0.0,0.0,0.0,12.1,,0.0,Taunton - Taunton Alternative High School,student_suspensions_2015,132,16,2015
02930505,0.0,0.0,0.2,12.5,,0.0,Taunton - Taunton High,student_suspensions_2015,2525,315,2015
02950010,,,,,,,Tewksbury - Heath-Brook,student_suspensions_2015,369,0,2015
02950023,,,,,,,Tewksbury - John F. Ryan,student_suspensions_2015,610,5,2015
02950305,0.0,0.0,0.2,1.5,,0.0,Tewksbury - John W. Wynn Middle,student_suspensions_2015,661,11,2015
02950001,,,,,,,Tewksbury - L F Dewing,student_suspensions_2015,523,0,2015
02950025,,,,,,,Tewksbury - Louise Davy Trahan,student_suspensions_2015,243,0,2015
02950020,,,,,,,Tewksbury - North Street,student_suspensions_2015,310,0,2015
02950505,0.0,0.0,0.0,5.2,,0.0,Tewksbury - Tewksbury Memorial High,student_suspensions_2015,1016,53,2015
04740505,0.0,0.3,1.6,10.6,,0.0,The Sizer School: A North Central Charter Essential (District) - The Sizer School: A North Central Charter Essential School,student_suspensions_2015,369,42,2015
02960005,,,,,,,Tisbury - Tisbury Elementary,student_suspensions_2015,388,1,2015
02980005,,,,,,,Topsfield - Proctor Elementary,student_suspensions_2015,270,1,2015
02980010,,,,,,,Topsfield - Steward Elementary,student_suspensions_2015,355,2,2015
08780605,0.5,0.0,0.0,8.0,,0.0,Tri County Regional Vocational Technical - Tri County Regional Vocational Technical,student_suspensions_2015,1025,84,2015
07730020,,,,,,,Triton - Newbury Elementary,student_suspensions_2015,526,0,2015
07730025,,,,,,,Triton - Pine Grove,student_suspensions_2015,525,2,2015
07730015,0.0,0.0,1.1,1.1,,0.0,Triton - Salisbury Elementary,student_suspensions_2015,551,10,2015
07730505,0.0,0.0,1.9,3.2,,0.0,Triton - Triton Regional High School,student_suspensions_2015,754,28,2015
07730405,0.0,0.0,1.0,0.8,,0.0,Triton - Triton Regional Middle School,student_suspensions_2015,497,8,2015
03000005,,,,,,,Truro - Truro Central,student_suspensions_2015,134,0,2015
03010020,,,,,,,Tyngsborough - Tyngsborough Elementary,student_suspensions_2015,862,3,2015
03010505,0.0,0.0,0.0,1.1,,0.0,Tyngsborough - Tyngsborough High School,student_suspensions_2015,523,6,2015
03010305,,,,,,,Tyngsborough - Tyngsborough Middle,student_suspensions_2015,442,1,2015
04800405,0.0,0.0,9.8,20.4,,0.0,UP Academy Charter School of Boston - UP Academy Charter School of Boston,student_suspensions_2015,491,111,2015
35050405,0.0,0.0,7.9,13.2,,0.0,UP Academy Charter School of Dorchester (District) - UP Academy Charter School of Dorchester,student_suspensions_2015,680,117,2015
07740010,,,,,,,Up-Island Regional - Chilmark Elementary,student_suspensions_2015,65,0,2015
07740020,,,,,,,Up-Island Regional - West Tisbury Elementary,student_suspensions_2015,308,2,2015
08790605,0.0,0.0,1.0,3.7,,0.0,Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,student_suspensions_2015,703,32,2015
03040015,0.0,0.0,0.2,1.3,,0.0,Uxbridge - McCloskey Middle School,student_suspensions_2015,477,7,2015
03040005,,,,,,,Uxbridge - Taft Early Learning Center,student_suspensions_2015,546,0,2015
03040505,0.0,0.0,0.2,6.2,,0.0,Uxbridge - Uxbridge High,student_suspensions_2015,520,33,2015
03040020,,,,,,,Uxbridge - Whitin Elementary School,student_suspensions_2015,412,4,2015
04980405,0.0,0.0,2.4,17.7,,0.0,Veritas Preparatory Charter School - Veritas Preparatory Charter School,student_suspensions_2015,249,45,2015
07750310,,,,,,,Wachusett - Central Tree Middle,student_suspensions_2015,430,1,2015
07750315,0.0,0.0,0.5,2.9,,0.0,Wachusett - Chocksett Middle School,student_suspensions_2015,421,12,2015
07750018,,,,,,,Wachusett - Davis Hill Elementary,student_suspensions_2015,467,0,2015
07750020,,,,,,,Wachusett - Dawson,student_suspensions_2015,490,0,2015
07750001,,,,,,,Wachusett - Early Childhood Center,student_suspensions_2015,186,0,2015
07750060,,,,,,,Wachusett - Glenwood Elementary School,student_suspensions_2015,406,3,2015
07750027,,,,,,,Wachusett - Houghton Elementary,student_suspensions_2015,433,2,2015
07750032,,,,,,,Wachusett - Leroy E.Mayo,student_suspensions_2015,500,4,2015
07750305,0.0,0.0,0.0,1.4,,0.0,Wachusett - Mountview Middle,student_suspensions_2015,790,11,2015
07750005,,,,,,,Wachusett - Naquag Elementary School,student_suspensions_2015,341,0,2015
07750040,,,,,,,Wachusett - Paxton Center,student_suspensions_2015,547,1,2015
07750045,,,,,,,Wachusett - Thomas Prince,student_suspensions_2015,403,0,2015
07750505,0.0,0.0,2.0,2.5,,0.0,Wachusett - Wachusett Regional High,student_suspensions_2015,2136,83,2015
03050005,,,,,,,Wakefield - Dolbeare,student_suspensions_2015,405,1,2015
03050001,,,,,,,Wakefield - Early Childhood Center at the Doyle School,student_suspensions_2015,152,0,2015
03050310,0.0,0.0,1.0,1.7,,0.0,Wakefield - Galvin Middle School,student_suspensions_2015,1124,25,2015
03050020,,,,,,,Wakefield - Greenwood,student_suspensions_2015,247,0,2015
03050505,0.0,0.0,0.0,3.0,,0.0,Wakefield - Wakefield Memorial High,student_suspensions_2015,1040,31,2015
03050040,,,,,,,Wakefield - Walton,student_suspensions_2015,190,0,2015
03050015,,,,,,,Wakefield - Woodville School,student_suspensions_2015,356,1,2015
03060005,,,,,,,Wales - Wales Elementary,student_suspensions_2015,173,0,2015
03070305,,,,,,,Walpole - Bird Middle,student_suspensions_2015,522,5,2015
03070010,,,,,,,Walpole - Boyden,student_suspensions_2015,431,0,2015
03070002,,,,,,,Walpole - Daniel Feeney Preschool Center,student_suspensions_2015,94,0,2015
03070310,0.0,0.0,1.4,0.7,,0.0,Walpole - Eleanor N Johnson Middle,student_suspensions_2015,428,8,2015
03070005,,,,,,,Walpole - Elm Street School,student_suspensions_2015,431,0,2015
03070015,,,,,,,Walpole - Fisher,student_suspensions_2015,462,0,2015
03070018,,,,,,,Walpole - Old Post Road,student_suspensions_2015,478,2,2015
03070505,0.0,0.0,2.3,1.8,,0.0,Walpole - Walpole High,student_suspensions_2015,1196,41,2015
03080032,,,,,,,Waltham - Douglas MacArthur Elementary School,student_suspensions_2015,391,5,2015
03080065,,,,,,,Waltham - Henry Whittemore Elementary School,student_suspensions_2015,460,4,2015
03080060,0.2,0.0,0.9,0.7,,0.0,Waltham - James Fitzgerald Elementary School,student_suspensions_2015,548,7,2015
03080404,0.0,0.0,2.6,4.4,,0.0,Waltham - John F Kennedy Middle,student_suspensions_2015,586,33,2015
03080415,0.0,0.0,6.3,1.9,,0.0,Waltham - John W. McDevitt Middle School,student_suspensions_2015,569,42,2015
03080040,0.0,0.0,2.8,0.4,,0.0,Waltham - Northeast Elementary School,student_suspensions_2015,532,16,2015
03080050,0.0,0.0,1.5,0.2,,0.0,Waltham - Thomas R Plympton Elementary School,student_suspensions_2015,454,7,2015
03080505,0.0,0.0,7.7,4.4,,0.0,Waltham - Waltham Sr High,student_suspensions_2015,1488,153,2015
03080005,0.0,0.0,1.1,1.3,,0.0,Waltham - William F. Stanley Elementary School,student_suspensions_2015,545,11,2015
03090020,,,,,,,Ware - Stanley M Koziol Elementary School,student_suspensions_2015,513,3,2015
03090505,0.0,0.0,3.4,6.1,,0.0,Ware - Ware Junior/Senior High School,student_suspensions_2015,493,41,2015
03090305,0.0,0.0,0.6,2.1,,0.0,Ware - Ware Middle School,student_suspensions_2015,332,9,2015
03100003,0.0,0.0,0.7,2.4,,0.0,Wareham - John William Decas,student_suspensions_2015,712,17,2015
03100017,0.0,0.0,2.2,4.7,,0.0,Wareham - Minot Forest,student_suspensions_2015,550,31,2015
03100315,1.5,0.0,4.4,11.8,,0.0,Wareham - Wareham Cooperative Junior/Senior High School,student_suspensions_2015,136,20,2015
03100305,0.0,0.0,9.9,14.1,,0.0,Wareham - Wareham Middle,student_suspensions_2015,839,143,2015
03100505,0.0,0.0,13.4,13.9,,0.0,Wareham - Wareham Senior High,student_suspensions_2015,576,118,2015
03100310,0.0,0.0,33.3,72.2,,0.0,Wareham - West Academy,student_suspensions_2015,18,13,2015
03140015,,,,,,,Watertown - Cunniff,student_suspensions_2015,321,0,2015
03140020,,,,,,,Watertown - Hosmer,student_suspensions_2015,691,0,2015
03140025,0.0,0.0,2.0,0.3,,0.0,Watertown - James Russell Lowell,student_suspensions_2015,393,8,2015
03140505,0.0,0.0,0.0,1.5,,0.0,Watertown - Watertown High,student_suspensions_2015,730,11,2015
03140305,,,,,,,Watertown - Watertown Middle,student_suspensions_2015,588,0,2015
03150005,,,,,,,Wayland - Claypit Hill School,student_suspensions_2015,529,4,2015
03150015,,,,,,,Wayland - Happy Hollow School,student_suspensions_2015,410,2,2015
03150020,,,,,,,Wayland - Loker School,student_suspensions_2015,208,2,2015
03150505,,,,,,,Wayland - Wayland High School,student_suspensions_2015,857,4,2015
03150305,0.0,0.0,2.4,0.0,,0.0,Wayland - Wayland Middle School,student_suspensions_2015,674,16,2015
03160505,0.0,0.0,14.8,10.9,,0.0,Webster - Bartlett Jr Sr High School,student_suspensions_2015,792,140,2015
03160015,,,,,,,Webster - Park Avenue Elementary,student_suspensions_2015,565,0,2015
03160305,,,,,,,Webster - Webster Middle School,student_suspensions_2015,644,3,2015
03170050,,,,,,,Wellesley - Ernest F Upham,student_suspensions_2015,237,0,2015
03170025,,,,,,,Wellesley - Hunnewell,student_suspensions_2015,291,0,2015
03170020,,,,,,,Wellesley - John D Hardy,student_suspensions_2015,313,0,2015
03170015,,,,,,,Wellesley - Joseph E Fiske,student_suspensions_2015,487,0,2015
03170005,,,,,,,Wellesley - Katharine Lee Bates,student_suspensions_2015,389,0,2015
03170045,,,,,,,Wellesley - Schofield,student_suspensions_2015,355,0,2015
03170048,,,,,,,Wellesley - Sprague Elementary School,student_suspensions_2015,405,0,2015
03170305,0.0,0.0,0.9,0.3,,0.0,Wellesley - Wellesley Middle,student_suspensions_2015,1186,15,2015
03170505,0.0,0.0,0.3,0.4,,0.1,Wellesley - Wellesley Sr High,student_suspensions_2015,1494,12,2015
03180005,,,,,,,Wellfleet - Wellfleet Elementary,student_suspensions_2015,128,0,2015
03220005,,,,,,,West Boylston - Major Edwards Elementary,student_suspensions_2015,457,4,2015
03220505,0.0,0.0,0.6,4.6,,0.0,West Boylston - West Boylston Junior/Senior High,student_suspensions_2015,520,25,2015
03230305,0.0,0.0,0.0,2.1,,0.0,West Bridgewater - Howard School,student_suspensions_2015,287,6,2015
03230003,,,,,,,West Bridgewater - Rose L Macdonald,student_suspensions_2015,271,3,2015
03230005,,,,,,,West Bridgewater - Spring Street School,student_suspensions_2015,134,0,2015
03230505,0.0,0.0,3.4,2.7,,0.0,West Bridgewater - West Bridgewater Junior/Senior,student_suspensions_2015,641,34,2015
03320515,0.0,0.0,0.0,30.0,,0.0,West Springfield - 21st Century Skills Academy,student_suspensions_2015,20,6,2015
03320001,,,,,,,West Springfield - Cowing Early Childhood,student_suspensions_2015,161,0,2015
03320005,,,,,,,West Springfield - John Ashley,student_suspensions_2015,267,0,2015
03320010,,,,,,,West Springfield - John R Fausey,student_suspensions_2015,458,4,2015
03320025,,,,,,,West Springfield - Memorial,student_suspensions_2015,229,1,2015
03320030,,,,,,,West Springfield - Mittineague,student_suspensions_2015,148,2,2015
03320007,,,,,,,West Springfield - Philip G Coburn,student_suspensions_2015,556,5,2015
03320040,,,,,,,West Springfield - Tatham,student_suspensions_2015,236,0,2015
03320505,0.0,0.0,0.0,3.9,,0.1,West Springfield - West Springfield High,student_suspensions_2015,1261,49,2015
03320305,0.0,0.0,0.1,4.4,,0.1,West Springfield - West Springfield Middle,student_suspensions_2015,947,42,2015
03210010,,,,,,,Westborough - Annie E Fales,student_suspensions_2015,341,0,2015
03210025,,,,,,,Westborough - Elsie A Hastings Elementary,student_suspensions_2015,521,0,2015
03210005,,,,,,,Westborough - J Harding Armstrong,student_suspensions_2015,416,0,2015
03210045,,,,,,,Westborough - Mill Pond School,student_suspensions_2015,896,4,2015
03210305,0.0,0.0,0.2,1.1,,0.0,Westborough - Sarah W Gibbons Middle,student_suspensions_2015,561,7,2015
03210505,0.0,0.0,0.0,1.8,,0.0,Westborough - Westborough High,student_suspensions_2015,1062,19,2015
03250020,0.0,0.0,0.0,3.1,,0.0,Westfield - Abner Gibbs,student_suspensions_2015,229,7,2015
03250003,,,,,,,Westfield - Fort Meadow Early Childhood Center,student_suspensions_2015,225,0,2015
03250015,,,,,,,Westfield - Franklin Ave,student_suspensions_2015,243,5,2015
03250025,0.0,0.0,0.0,3.9,,0.0,Westfield - Highland,student_suspensions_2015,434,17,2015
03250055,,,,,,,Westfield - Juniper Park,student_suspensions_2015,284,0,2015
03250033,,,,,,,Westfield - Munger Hill,student_suspensions_2015,364,2,2015
03250305,0.0,0.0,1.6,4.2,,0.0,Westfield - North Middle School,student_suspensions_2015,686,35,2015
03250036,,,,,,,Westfield - Paper Mill,student_suspensions_2015,496,5,2015
03250310,0.0,0.0,3.4,2.9,,0.0,Westfield - South Middle School,student_suspensions_2015,625,30,2015
03250040,,,,,,,Westfield - Southampton Road,student_suspensions_2015,457,0,2015
03250505,0.0,0.0,6.2,11.9,,0.1,Westfield - Westfield High,student_suspensions_2015,1411,189,2015
03250605,0.0,0.0,0.0,6.7,,0.0,Westfield - Westfield Vocational Technical High,student_suspensions_2015,506,34,2015
03260004,,,,,,,Westford - Abbot Elementary,student_suspensions_2015,398,0,2015
03260310,,,,,,,Westford - Blanchard Middle,student_suspensions_2015,602,3,2015
03260025,,,,,,,Westford - Col John Robinson,student_suspensions_2015,274,0,2015
03260007,,,,,,,Westford - Day Elementary,student_suspensions_2015,379,0,2015
03260045,,,,,,,Westford - John A. Crisafulli Elementary School,student_suspensions_2015,390,0,2015
03260013,,,,,,,Westford - Millennium Elementary,student_suspensions_2015,135,0,2015
03260015,,,,,,,Westford - Nabnasset,student_suspensions_2015,348,0,2015
03260055,,,,,,,Westford - Rita E. Miller Elementary School,student_suspensions_2015,326,0,2015
03260330,0.0,0.0,0.7,0.3,,0.0,Westford - Stony Brook School,student_suspensions_2015,744,7,2015
03260505,0.0,0.0,2.1,0.7,,0.0,Westford - Westford Academy,student_suspensions_2015,1649,42,2015
03270005,,,,,,,Westhampton - Westhampton Elementary School,student_suspensions_2015,151,0,2015
03300010,,,,,,,Weston - Country,student_suspensions_2015,332,0,2015
03300012,,,,,,,Weston - Field Elementary School,student_suspensions_2015,340,0,2015
03300505,0.0,0.0,0.0,1.1,,0.0,Weston - Weston High,student_suspensions_2015,712,8,2015
03300305,,,,,,,Weston - Weston Middle,student_suspensions_2015,568,2,2015
03300015,,,,,,,Weston - Woodland,student_suspensions_2015,327,0,2015
03310015,,,,,,,Westport - Alice A Macomber,student_suspensions_2015,315,0,2015
03310030,,,,,,,Westport - Westport Elementary,student_suspensions_2015,543,1,2015
03310505,0.0,0.0,0.0,3.8,,0.0,Westport - Westport High,student_suspensions_2015,367,14,2015
03310305,0.0,0.0,3.9,1.7,,0.0,Westport - Westport Middle,student_suspensions_2015,414,22,2015
03350010,,,,,,,Westwood - Deerfield School,student_suspensions_2015,257,0,2015
03350012,,,,,,,Westwood - Downey,student_suspensions_2015,265,0,2015
03350305,,,,,,,Westwood - E W Thurston Middle,student_suspensions_2015,807,2,2015
03350017,,,,,,,Westwood - Martha Jones,student_suspensions_2015,297,0,2015
03350015,,,,,,,Westwood - Paul Hanlon,student_suspensions_2015,230,0,2015
03350505,0.0,0.0,0.4,0.7,,0.0,Westwood - Westwood High,student_suspensions_2015,981,10,2015
03350050,,,,,,,Westwood - Westwood Integrated Preschool,student_suspensions_2015,60,0,2015
03350025,,,,,,,Westwood - William E Sheehan,student_suspensions_2015,391,0,2015
03360310,0.0,0.0,3.0,1.5,,0.0,Weymouth - Abigail Adams Middle School,student_suspensions_2015,986,41,2015
03360005,,,,,,,Weymouth - Academy Avenue,student_suspensions_2015,366,0,2015
03360050,,,,,,,Weymouth - Frederick C Murphy,student_suspensions_2015,269,0,2015
03360003,,,,,,,Weymouth - Johnson Early Childhood Center,student_suspensions_2015,261,0,2015
03360065,,,,,,,Weymouth - Lawrence W Pingree,student_suspensions_2015,239,0,2015
03360020,0.0,0.0,6.6,8.0,,0.1,Weymouth - Maria Weston Chapman Middle School,student_suspensions_2015,991,112,2015
03360085,,,,,,,Weymouth - Ralph Talbot,student_suspensions_2015,307,5,2015
03360060,,,,,,,Weymouth - Thomas V Nash,student_suspensions_2015,246,0,2015
03360105,,,,,,,Weymouth - Thomas W. Hamilton Primary School,student_suspensions_2015,434,0,2015
03360110,,,,,,,Weymouth - Wessagusset,student_suspensions_2015,360,0,2015
03360505,0.3,0.0,11.0,4.0,,0.0,Weymouth - Weymouth High School,student_suspensions_2015,2117,262,2015
03360080,,,,,,,Weymouth - William Seach,student_suspensions_2015,404,4,2015
03370005,,,,,,,Whately - Whately Elementary,student_suspensions_2015,166,0,2015
07800315,0.0,0.0,3.0,0.7,,0.0,Whitman-Hanson - Hanson Middle School,student_suspensions_2015,435,15,2015
07800035,,,,,,,Whitman-Hanson - Indian Head,student_suspensions_2015,399,0,2015
07800030,,,,,,,Whitman-Hanson - John H Duval,student_suspensions_2015,549,0,2015
07800010,,,,,,,Whitman-Hanson - Louise A Conley,student_suspensions_2015,562,0,2015
07800025,,,,,,,Whitman-Hanson - Maquan Elementary,student_suspensions_2015,441,0,2015
07800505,0.0,0.0,0.0,3.3,,0.0,Whitman-Hanson - Whitman Hanson Regional,student_suspensions_2015,1188,39,2015
07800310,0.0,0.0,2.2,0.7,,0.0,Whitman-Hanson - Whitman Middle,student_suspensions_2015,589,16,2015
08850605,0.0,0.0,2.0,2.6,,0.0,Whittier Regional Vocational Technical - Whittier Regional Vocational,student_suspensions_2015,1322,53,2015
03400020,,,,,,,Williamsburg - Williamsburg Schools,student_suspensions_2015,163,0,2015
03410010,,,,,,,Williamstown - Williamstown Elementary,student_suspensions_2015,473,0,2015
03420005,,,,,,,Wilmington - Boutwell,student_suspensions_2015,146,0,2015
03420060,,,,,,,Wilmington - North Intermediate,student_suspensions_2015,324,2,2015
03420025,,,,,,,Wilmington - Shawsheen Elementary,student_suspensions_2015,381,0,2015
03420080,,,,,,,Wilmington - West Intermediate,student_suspensions_2015,259,0,2015
03420015,,,,,,,Wilmington - Wildwood,student_suspensions_2015,155,0,2015
03420505,0.0,0.0,3.3,3.1,,0.0,Wilmington - Wilmington High,student_suspensions_2015,944,50,2015
03420330,0.0,0.0,1.1,3.0,,0.0,Wilmington - Wilmington Middle School,student_suspensions_2015,854,31,2015
03420020,,,,,,,Wilmington - Woburn Street,student_suspensions_2015,456,0,2015
03430040,,,,,,,Winchendon - Memorial,student_suspensions_2015,321,4,2015
03430515,0.3,0.0,1.7,4.5,,0.0,Winchendon - Murdock High School,student_suspensions_2015,359,21,2015
03430315,0.0,0.0,4.3,3.8,,0.0,Winchendon - Murdock Middle School,student_suspensions_2015,369,24,2015
03430050,0.0,0.0,2.4,0.0,,0.0,Winchendon - Toy Town Elementary,student_suspensions_2015,296,7,2015
03430010,,,,,,,Winchendon - Winchendon PreSchool Program,student_suspensions_2015,91,0,2015
03440045,,,,,,,Winchester - Ambrose Elementary,student_suspensions_2015,462,0,2015
03440005,,,,,,,Winchester - Lincoln Elementary,student_suspensions_2015,417,1,2015
03440020,,,,,,,Winchester - Lynch Elementary,student_suspensions_2015,555,1,2015
03440305,0.0,0.0,0.6,0.4,,0.0,Winchester - McCall Middle,student_suspensions_2015,1082,11,2015
03440040,,,,,,,Winchester - Muraco Elementary,student_suspensions_2015,422,0,2015
03440025,,,,,,,Winchester - Vinson-Owen Elementary,student_suspensions_2015,433,0,2015
03440505,0.0,0.0,1.4,1.0,,0.0,Winchester - Winchester High School,student_suspensions_2015,1221,27,2015
03460020,0.0,0.0,2.6,0.6,,0.0,Winthrop - Arthur T. Cummings Elementary School,student_suspensions_2015,623,17,2015
03460015,,,,,,,Winthrop - William P. Gorman/Fort Banks Elementary,student_suspensions_2015,659,0,2015
03460505,0.0,0.0,0.3,4.1,,0.0,Winthrop - Winthrop Sr High,student_suspensions_2015,740,31,2015
03470040,,,,,,,Woburn - Clyde Reeves,student_suspensions_2015,532,,2015
03470410,,,,,,,Woburn - Daniel L Joyce Middle School,student_suspensions_2015,545,,2015
03470020,,,,,,,Woburn - Daniel P Hurld,student_suspensions_2015,221,,2015
03470005,,,,,,,Woburn - Goodyear Elementary School,student_suspensions_2015,340,,2015
03470405,,,,,,,Woburn - John F Kennedy Middle School,student_suspensions_2015,540,,2015
03470025,,,,,,,Woburn - Linscott-Rumford,student_suspensions_2015,232,,2015
03470055,,,,,,,Woburn - Malcolm White,student_suspensions_2015,354,,2015
03470065,,,,,,,Woburn - Mary D Altavesta,student_suspensions_2015,250,,2015
03470043,,,,,,,Woburn - Shamrock,student_suspensions_2015,403,,2015
03470505,,,,,,,Woburn - Woburn High,student_suspensions_2015,1382,,2015
03470060,,,,,,,Woburn - Wyman,student_suspensions_2015,197,,2015
03480020,1.6,0.0,1.1,2.3,,0.0,Worcester - Belmont Street Community,student_suspensions_2015,640,26,2015
03480405,0.0,0.0,5.5,6.3,,0.0,Worcester - Burncoat Middle School,student_suspensions_2015,623,58,2015
03480503,0.2,0.0,0.0,11.1,,0.0,Worcester - Burncoat Senior High,student_suspensions_2015,1100,122,2015
03480035,0.0,0.0,0.0,5.5,,0.0,Worcester - Burncoat Street,student_suspensions_2015,238,13,2015
03480045,0.2,0.0,2.7,3.3,,0.0,Worcester - Canterbury,student_suspensions_2015,452,20,2015
03480050,0.0,0.0,0.0,1.8,,0.0,Worcester - Chandler Elementary Community,student_suspensions_2015,560,10,2015
03480052,0.0,0.0,0.4,10.1,,0.0,Worcester - Chandler Magnet,student_suspensions_2015,555,56,2015
03480053,0.0,0.0,1.0,4.4,,0.0,Worcester - City View,student_suspensions_2015,586,28,2015
03480350,0.0,0.0,2.2,7.0,,0.0,Worcester - Claremont Academy,student_suspensions_2015,543,45,2015
03480055,0.0,0.0,0.0,6.4,,0.0,Worcester - Clark St Community,student_suspensions_2015,326,21,2015
03480060,0.0,0.0,0.2,2.1,,0.0,Worcester - Columbus Park,student_suspensions_2015,531,11,2015
03480512,0.2,0.0,13.3,6.6,,0.0,Worcester - Doherty Memorial High,student_suspensions_2015,1554,241,2015
03480095,0.0,0.0,1.5,6.0,,0.0,Worcester - Elm Park Community,student_suspensions_2015,551,35,2015
03480090,,,,,,,Worcester - Flagg Street,student_suspensions_2015,440,0,2015
03480415,0.0,0.0,1.4,8.2,,0.0,Worcester - Forest Grove Middle,student_suspensions_2015,985,90,2015
03480177,,,,,,,Worcester - Francis J McGrath Elementary,student_suspensions_2015,336,4,2015
03480110,0.0,0.0,0.3,1.6,,0.0,Worcester - Gates Lane,student_suspensions_2015,746,14,2015
03480100,0.0,0.0,0.5,4.1,,0.0,Worcester - Goddard School/Science Technical,student_suspensions_2015,563,25,2015
03480115,0.0,0.0,3.4,5.8,,0.0,Worcester - Grafton Street,student_suspensions_2015,468,39,2015
03480002,,,,,,,Worcester - Head Start,student_suspensions_2015,789,0,2015
03480136,,,,,,,Worcester - Heard Street,student_suspensions_2015,306,5,2015
03480140,0.0,0.0,0.6,3.2,,0.0,Worcester - Jacob Hiatt Magnet,student_suspensions_2015,473,16,2015
03480145,,,,,,,Worcester - Lake View,student_suspensions_2015,315,1,2015
03480160,4.3,0.0,2.7,8.3,,0.0,Worcester - Lincoln Street,student_suspensions_2015,301,36,2015
03480175,,,,,,,Worcester - May Street,student_suspensions_2015,351,5,2015
03480185,,,,,,,Worcester - Midland Street,student_suspensions_2015,258,2,2015
03480200,0.0,0.0,0.4,1.6,,0.0,Worcester - Nelson Place,student_suspensions_2015,505,8,2015
03480202,0.0,0.0,0.3,1.3,,0.0,Worcester - Norrback Avenue,student_suspensions_2015,630,10,2015
03480515,1.2,0.0,5.2,6.8,,0.0,Worcester - North High,student_suspensions_2015,1539,169,2015
03480210,0.0,0.0,0.8,3.5,,0.0,Worcester - Quinsigamond,student_suspensions_2015,882,32,2015
03480215,0.0,0.0,0.0,4.0,,0.0,Worcester - Rice Square,student_suspensions_2015,503,20,2015
03480220,0.0,0.0,0.6,0.4,,0.0,Worcester - Roosevelt,student_suspensions_2015,717,6,2015
03480520,2.2,0.0,11.5,7.4,,0.0,Worcester - South High Community,student_suspensions_2015,1516,223,2015
03480423,5.4,0.0,0.2,12.4,,0.0,Worcester - Sullivan Middle,student_suspensions_2015,919,141,2015
03480230,2.0,0.0,0.0,0.7,,0.0,Worcester - Tatnuck,student_suspensions_2015,445,11,2015
03480235,,,,,,,Worcester - Thorndyke Road,student_suspensions_2015,392,3,2015
03480240,0.8,0.0,1.8,7.0,,0.0,Worcester - Union Hill School,student_suspensions_2015,512,39,2015
03480285,0.0,0.0,4.4,5.2,,0.0,Worcester - University Pk Campus School,student_suspensions_2015,248,21,2015
03480280,0.0,0.0,0.0,1.1,,0.0,Worcester - Vernon Hill School,student_suspensions_2015,638,7,2015
